Num,y
351056,93377.02905709694
349939,158038.23799058408
350611,158038.23799058408
351057,158038.23799058408
349940,269605.0788238619
350612,269605.0788238619
351058,269605.0788238619
349941,88321.71623037882
350613,88321.71623037882
351059,88321.71623037882
349942,378578.8121669683
350614,378578.8121669683
351060,378578.8121669683
349943,387.7846994953981
350615,387.7846994953981
351061,387.7846994953981
349944,23604.626975860672
350616,23604.626975860672
351062,23604.626975860672
349945,22105.84346698414
350617,22105.84346698414
351063,22105.84346698414
349946,453.6626391785636
350618,453.6626391785636
351064,453.6626391785636
349947,1083.9466134432223
350619,1083.9466134432223
351065,1083.9466134432223
349948,614.6710647156661
350620,614.6710647156661
351066,614.6710647156661
349949,128.8247174456853
350621,128.8247174456853
351067,128.8247174456853
349950,144172.25196166598
350622,144172.25196166598
351068,144172.25196166598
349951,914294.2732318087
350623,914294.2732318087
351069,914294.2732318087
349952,402391.8474213557
350624,402391.8474213557
351070,402391.8474213557
349953,774793.0673478792
350625,774793.0673478792
351071,774793.0673478792
349954,32090.29216607708
350626,32090.29216607708
351072,32090.29216607708
349955,1190.3368233824967
350627,1190.3368233824967
351073,1190.3368233824967
349956,37463.64443480558
350628,37463.64443480558
351074,37463.64443480558
349957,157711.25908382112
350629,157711.25908382112
351075,157711.25908382112
349958,227.32695952594318
350630,227.32695952594318
351076,227.32695952594318
349959,79.14614587549576
350631,79.14614587549576
351077,79.14614587549576
349960,161.12147957143824
350632,161.12147957143824
351078,161.12147957143824
349961,264.32207616590193
350633,264.32207616590193
351079,264.32207616590193
349962,8400.489273791889
350634,8400.489273791889
351080,8400.489273791889
349963,77027.59246355183
350635,77027.59246355183
351081,77027.59246355183
349964,25355.453961528438
350636,25355.453961528438
351082,25355.453961528438
349965,697276.4373377137
350637,697276.4373377137
351083,697276.4373377137
349966,645804.1875314128
350638,645804.1875314128
351084,645804.1875314128
349967,260441.8959062062
350639,260441.8959062062
351085,260441.8959062062
349968,32392.50898811717
350640,32392.50898811717
351086,32392.50898811717
349969,322.6306505567377
350641,322.6306505567377
351087,322.6306505567377
349970,7261.1797908659355
350642,7261.1797908659355
351088,7261.1797908659355
350643,142731.30876596493
351089,142731.30876596493
351309,142731.30876596493
350644,51278.04355962707
351090,51278.04355962707
351310,51278.04355962707
350645,1617.6848001878218
351091,1617.6848001878218
351311,1617.6848001878218
350646,1618.928316150373
351092,1618.928316150373
351312,1618.928316150373
350647,25749.938285899625
351093,25749.938285899625
351313,25749.938285899625
350648,222768.27295196833
351094,222768.27295196833
351314,222768.27295196833
350649,30154.511564909688
351095,30154.511564909688
351315,30154.511564909688
350650,132831.91197404693
351096,132831.91197404693
351316,132831.91197404693
350651,64400.98168287413
351097,64400.98168287413
351317,64400.98168287413
350652,87304.9775642876
351098,87304.9775642876
351318,87304.9775642876
350653,82171.7076207423
351099,82171.7076207423
351319,82171.7076207423
350654,2552.953861357946
351100,2552.953861357946
351320,2552.953861357946
350655,1559.193706435294
351101,1559.193706435294
351321,1559.193706435294
350656,90771.44665872821
351102,90771.44665872821
351322,90771.44665872821
350657,91926.57039700747
351103,91926.57039700747
351323,91926.57039700747
350658,359303.4583231448
351104,359303.4583231448
351324,359303.4583231448
350659,355802.5677887925
351105,355802.5677887925
351325,355802.5677887925
350660,1806.4186429506965
351106,1806.4186429506965
351326,1806.4186429506965
350661,107339.69113447276
351107,107339.69113447276
351327,107339.69113447276
350662,70785.44035413215
351108,70785.44035413215
351328,70785.44035413215
350663,1086.6829720932967
351109,1086.6829720932967
351329,1086.6829720932967
350664,27412.298255008798
351110,27412.298255008798
351330,27412.298255008798
350665,11710.75897974832
351111,11710.75897974832
351331,11710.75897974832
350666,140807.98836767752
351112,140807.98836767752
351332,140807.98836767752
350667,10390.187694179667
351113,10390.187694179667
351333,10390.187694179667
350668,16201.196282080618
351114,16201.196282080618
351334,16201.196282080618
350669,57265.26782590768
351115,57265.26782590768
351335,57265.26782590768
350670,245010.83025734144
351116,245010.83025734144
351336,245010.83025734144
350671,197913.2856911061
351117,197913.2856911061
351337,197913.2856911061
350672,8051.5933120979535
351118,8051.5933120979535
351338,8051.5933120979535
350673,22060.11726387258
351119,22060.11726387258
351339,22060.11726387258
350674,12518.128086339038
351120,12518.128086339038
351340,12518.128086339038
350675,2050.0240282037757
351121,2050.0240282037757
351341,2050.0240282037757
350676,38906.815240410026
351122,38906.815240410026
351342,38906.815240410026
350677,1182.056811063278
351123,1182.056811063278
351343,1182.056811063278
350678,318.5701130618832
351124,318.5701130618832
351344,318.5701130618832
350679,14210.900205718779
351125,14210.900205718779
351345,14210.900205718779
350680,4933.976383135985
351126,4933.976383135985
351346,4933.976383135985
350681,19854.948742247223
351127,19854.948742247223
351347,19854.948742247223
350682,4671.38451634033
351128,4671.38451634033
351348,4671.38451634033
350683,72399.0015164685
351129,72399.0015164685
351349,72399.0015164685
350684,202605.55122273864
351130,202605.55122273864
351350,202605.55122273864
350685,723807.6570653241
351131,723807.6570653241
351351,723807.6570653241
350686,78210.86459264667
351132,78210.86459264667
351352,78210.86459264667
350687,28861.015587422127
351133,28861.015587422127
351353,28861.015587422127
350688,21181.902153834493
351134,21181.902153834493
351354,21181.902153834493
350689,318.13411733995804
351135,318.13411733995804
351355,318.13411733995804
350690,43412.915344393914
351136,43412.915344393914
351356,43412.915344393914
350691,318.13411733995804
351137,318.13411733995804
351357,318.13411733995804
350692,318.5701130618832
351138,318.5701130618832
351358,318.5701130618832
350693,1831019.208283933
351139,1831019.208283933
351359,1831019.208283933
350694,316676.5320465483
351140,316676.5320465483
351360,316676.5320465483
350695,6100.472062216021
351141,6100.472062216021
351361,6100.472062216021
350696,820231.0617610129
351142,820231.0617610129
351362,820231.0617610129
350697,20843.21388629693
351143,20843.21388629693
351363,20843.21388629693
350698,46793.07846947736
351144,46793.07846947736
351364,46793.07846947736
350699,14675.569790810197
351145,14675.569790810197
351365,14675.569790810197
350700,827.6764003776981
351146,827.6764003776981
351366,827.6764003776981
350701,33898.3278451135
351147,33898.3278451135
351367,33898.3278451135
350702,3503.630163573137
351148,3503.630163573137
351368,3503.630163573137
350703,1535.2508351749548
351149,1535.2508351749548
351369,1535.2508351749548
350704,17779.335289303443
351150,17779.335289303443
351370,17779.335289303443
350705,138002.39436225867
351151,138002.39436225867
351371,138002.39436225867
350706,5533.427394184656
351152,5533.427394184656
351372,5533.427394184656
350707,103889.15648631036
351153,103889.15648631036
351373,103889.15648631036
350708,31149.590893884626
351154,31149.590893884626
351374,31149.590893884626
350709,7157.113600189358
351155,7157.113600189358
351375,7157.113600189358
350710,138958.06579715508
351156,138958.06579715508
351376,138958.06579715508
350711,15658.898570583748
351157,15658.898570583748
351377,15658.898570583748
350712,241195.42014252202
351158,241195.42014252202
351378,241195.42014252202
350713,110128.1766509081
351159,110128.1766509081
351379,110128.1766509081
350714,97629.44386678643
351160,97629.44386678643
351380,97629.44386678643
350715,99517.03833689723
351161,99517.03833689723
351381,99517.03833689723
350716,1583.0291868533254
351162,1583.0291868533254
351382,1583.0291868533254
350717,15204.701848154235
351163,15204.701848154235
351383,15204.701848154235
350718,13358.705953600573
351164,13358.705953600573
351384,13358.705953600573
350719,74324.79073241427
351165,74324.79073241427
351385,74324.79073241427
350720,7178.202482182424
351166,7178.202482182424
351386,7178.202482182424
350721,47328.526655507754
351167,47328.526655507754
351387,47328.526655507754
350722,63411.58155908288
351168,63411.58155908288
351388,63411.58155908288
350723,123999.32721283485
351169,123999.32721283485
351389,123999.32721283485
350724,104528.08337660626
351170,104528.08337660626
351390,104528.08337660626
350725,20219.30340104116
351171,20219.30340104116
351391,20219.30340104116
350726,467.46480230012753
351172,467.46480230012753
351392,467.46480230012753
350727,76527.91310035039
351173,76527.91310035039
351393,76527.91310035039
350728,37464.44309880992
351174,37464.44309880992
351394,37464.44309880992
350729,5327.11375591677
351175,5327.11375591677
351395,5327.11375591677
350730,75732.20195766195
351176,75732.20195766195
351396,75732.20195766195
350731,89213.42410663154
351177,89213.42410663154
351397,89213.42410663154
350732,141108.37056114702
351178,141108.37056114702
351398,141108.37056114702
350733,12323.372518157972
351179,12323.372518157972
351399,12323.372518157972
350734,323.11412124828814
351180,323.11412124828814
351400,323.11412124828814
350735,3933.3247146220115
351181,3933.3247146220115
351401,3933.3247146220115
350736,7101.8065655496375
351182,7101.8065655496375
351402,7101.8065655496375
350737,14134.510685259602
351183,14134.510685259602
351403,14134.510685259602
350738,28201.866948733677
351184,28201.866948733677
351404,28201.866948733677
350739,2649.4384963273337
351185,2649.4384963273337
351405,2649.4384963273337
350740,7956.889824038087
351186,7956.889824038087
351406,7956.889824038087
350741,17219.802129777465
351187,17219.802129777465
351407,17219.802129777465
350742,6129.53853664956
351188,6129.53853664956
351408,6129.53853664956
350743,5098.413798413692
351189,5098.413798413692
351409,5098.413798413692
350744,69994.76514764642
351190,69994.76514764642
351410,69994.76514764642
350745,232829.65295855733
351191,232829.65295855733
351411,232829.65295855733
350746,30356.79071908665
351192,30356.79071908665
351412,30356.79071908665
350747,821227.1370809277
351193,821227.1370809277
351413,821227.1370809277
350748,230670.5190203754
351194,230670.5190203754
351414,230670.5190203754
350749,33798.38563301061
351195,33798.38563301061
351415,33798.38563301061
350750,141600.3348674536
351196,141600.3348674536
351416,141600.3348674536
350751,1023.822781340028
351197,1023.822781340028
351417,1023.822781340028
350752,139680.16304053928
351198,139680.16304053928
351418,139680.16304053928
350753,1660580.6586046217
351199,1660580.6586046217
351419,1660580.6586046217
350754,32178.88403820414
351200,32178.88403820414
351420,32178.88403820414
350755,522027.3571674898
351201,522027.3571674898
351421,522027.3571674898
350756,379355.76491917885
351202,379355.76491917885
351422,379355.76491917885
350757,439612.234174246
351203,439612.234174246
351423,439612.234174246
350758,781566.6267292103
351204,781566.6267292103
351424,781566.6267292103
350759,95494.90809623577
351205,95494.90809623577
351425,95494.90809623577
350760,98557.19489982452
351206,98557.19489982452
351426,98557.19489982452
350761,2453.4144576657345
351207,2453.4144576657345
351427,2453.4144576657345
350762,5128.561562564039
351208,5128.561562564039
351428,5128.561562564039
350763,318.13411733995804
351209,318.13411733995804
351429,318.13411733995804
350764,13035.293170144441
351210,13035.293170144441
351430,13035.293170144441
350765,73713.62602046574
351211,73713.62602046574
351431,73713.62602046574
350766,3739.1054213898487
351212,3739.1054213898487
351432,3739.1054213898487
350767,44036.44542382019
351213,44036.44542382019
351433,44036.44542382019
350768,324271.0657759505
351214,324271.0657759505
351434,324271.0657759505
350769,91163.70333183494
351215,91163.70333183494
351435,91163.70333183494
350770,405138.09949244536
351216,405138.09949244536
351436,405138.09949244536
350771,181609.08175554185
351217,181609.08175554185
351437,181609.08175554185
350772,73820.82754368585
351218,73820.82754368585
351438,73820.82754368585
350773,57392.95957215509
351219,57392.95957215509
351439,57392.95957215509
350774,860.4931432524287
351220,860.4931432524287
351440,860.4931432524287
350775,15018.800588987224
351221,15018.800588987224
351441,15018.800588987224
350776,198906.34126111233
351222,198906.34126111233
351442,198906.34126111233
350777,496750.6930598554
351223,496750.6930598554
351443,496750.6930598554
350778,246788.7654787778
351224,246788.7654787778
351444,246788.7654787778
350779,16137.477289301622
351225,16137.477289301622
351445,16137.477289301622
350780,25526.199647987145
351226,25526.199647987145
351446,25526.199647987145
350781,73119.14292968126
351227,73119.14292968126
351447,73119.14292968126
350782,16103.8549929881
351228,16103.8549929881
351448,16103.8549929881
350783,104534.04170676834
351229,104534.04170676834
351449,104534.04170676834
350784,2391.00970813621
351230,2391.00970813621
351450,2391.00970813621
350785,70156.46662756264
351231,70156.46662756264
351451,70156.46662756264
350786,12936.254885903765
351232,12936.254885903765
351452,12936.254885903765
350787,3142.5242776931927
351233,3142.5242776931927
351453,3142.5242776931927
350788,1037.4342701167263
351234,1037.4342701167263
351454,1037.4342701167263
350789,115377.40574640053
351235,115377.40574640053
351455,115377.40574640053
350790,544708.7673094308
351236,544708.7673094308
351456,544708.7673094308
350791,78574.2047117377
351237,78574.2047117377
351457,78574.2047117377
350792,3237.2595052007764
351238,3237.2595052007764
351458,3237.2595052007764
350793,27583.970158127373
351239,27583.970158127373
351459,27583.970158127373
350794,454.26340151436034
351240,454.26340151436034
351460,454.26340151436034
350795,12279.139172393567
351241,12279.139172393567
351461,12279.139172393567
350796,139915.31974214118
351242,139915.31974214118
351462,139915.31974214118
350797,98251.49951373525
351243,98251.49951373525
351463,98251.49951373525
350798,194621.83871266866
351244,194621.83871266866
351464,194621.83871266866
350799,309368.01923055336
351245,309368.01923055336
351465,309368.01923055336
350800,13241.290518335385
351246,13241.290518335385
351466,13241.290518335385
350801,8666.804404862372
351247,8666.804404862372
351467,8666.804404862372
350802,16809.23253311161
351248,16809.23253311161
351468,16809.23253311161
350803,1427.9040775796047
351249,1427.9040775796047
351469,1427.9040775796047
350804,2072.6843000225335
351250,2072.6843000225335
351470,2072.6843000225335
350805,59395.88269160028
351251,59395.88269160028
351471,59395.88269160028
350806,15245.238109887428
351252,15245.238109887428
351472,15245.238109887428
350807,422297.5923249786
351253,422297.5923249786
351473,422297.5923249786
350808,28217.90543694527
351254,28217.90543694527
351474,28217.90543694527
350809,826518.7284423921
351255,826518.7284423921
351475,826518.7284423921
350810,364.16205057261226
351256,364.16205057261226
351476,364.16205057261226
350811,1505.2976931949174
351257,1505.2976931949174
351477,1505.2976931949174
350812,1113.3437190539348
351258,1113.3437190539348
351478,1113.3437190539348
350813,70178.72146601205
351259,70178.72146601205
351479,70178.72146601205
350814,11671.020083384532
351260,11671.020083384532
351480,11671.020083384532
350815,1058.9453282435811
351261,1058.9453282435811
351481,1058.9453282435811
350816,4248.3891323070975
351262,4248.3891323070975
351482,4248.3891323070975
350817,1135.5334283156856
351263,1135.5334283156856
351483,1135.5334283156856
350818,1272.8777874426812
351264,1272.8777874426812
351484,1272.8777874426812
350819,2191.134360430687
351265,2191.134360430687
351485,2191.134360430687
350820,2882.9419267404605
351266,2882.9419267404605
351486,2882.9419267404605
350821,571673.7693527599
351267,571673.7693527599
351487,571673.7693527599
350822,328854.7871937162
351268,328854.7871937162
351488,328854.7871937162
350823,26751.85910190692
351269,26751.85910190692
351489,26751.85910190692
350824,284433.82124192175
351270,284433.82124192175
351490,284433.82124192175
350825,24859.193139066636
351271,24859.193139066636
351491,24859.193139066636
350826,15524.910375001804
351272,15524.910375001804
351492,15524.910375001804
350827,1102.1966407286513
351273,1102.1966407286513
351493,1102.1966407286513
350828,25816.241634429945
351274,25816.241634429945
351494,25816.241634429945
350829,48126.082500847646
351275,48126.082500847646
351495,48126.082500847646
350830,72657.74696818538
351276,72657.74696818538
351496,72657.74696818538
350831,142231.75321875396
351277,142231.75321875396
351497,142231.75321875396
350832,70061.08447613804
351278,70061.08447613804
351498,70061.08447613804
350833,317.8032217122524
351279,317.8032217122524
351499,317.8032217122524
350834,203404.3705457351
351280,203404.3705457351
351500,203404.3705457351
350835,15165.32645109099
351281,15165.32645109099
351501,15165.32645109099
350836,16036.250877650069
351282,16036.250877650069
351502,16036.250877650069
350837,321.1252633975929
351283,321.1252633975929
351503,321.1252633975929
350838,360.43252672271973
351284,360.43252672271973
351504,360.43252672271973
350839,16969.802479860293
351285,16969.802479860293
351505,16969.802479860293
350840,743.6498606235227
351286,743.6498606235227
351506,743.6498606235227
350841,318.13411733995804
351287,318.13411733995804
351507,318.13411733995804
350842,100810.2984206866
351288,100810.2984206866
351508,100810.2984206866
350843,516231.23031034385
351289,516231.23031034385
351509,516231.23031034385
350844,208083.70818937232
351290,208083.70818937232
351510,208083.70818937232
350845,431139.41647045617
351291,431139.41647045617
351511,431139.41647045617
350846,24846.20751557681
351292,24846.20751557681
351512,24846.20751557681
350847,1219.6467919713125
351293,1219.6467919713125
351513,1219.6467919713125
350848,30941.821217962068
351294,30941.821217962068
351514,30941.821217962068
350849,396443.90152292204
351295,396443.90152292204
351515,396443.90152292204
350850,140127.79713832936
351296,140127.79713832936
351516,140127.79713832936
350851,153495.06509960408
351297,153495.06509960408
351517,153495.06509960408
350852,394557.0936511223
351298,394557.0936511223
351518,394557.0936511223
350853,494.4974923740207
351299,494.4974923740207
351519,494.4974923740207
350854,318.13411733995804
351300,318.13411733995804
351520,318.13411733995804
350855,318.5701130618832
351301,318.5701130618832
351521,318.5701130618832
350856,322.8310615560264
351302,322.8310615560264
351522,322.8310615560264
350857,5609.384980330557
351303,5609.384980330557
351523,5609.384980330557
350858,44315.42023506753
351304,44315.42023506753
351524,44315.42023506753
350859,19073.9310855662
351305,19073.9310855662
351525,19073.9310855662
350860,16447.077520776573
351306,16447.077520776573
351526,16447.077520776573
350861,367.3576992496013
351307,367.3576992496013
351527,367.3576992496013
350862,6007.901884081515
351308,6007.901884081515
351528,6007.901884081515
